date,link_name,name,surname,race,role,region,quote,lane,date_release,image,image_spell_1,image_spell_2,image_spell_3,image_spell_4,image_passive
2030-03-01,sivir,Sivir,Vierge martiale,,Tireur,Shurima,"« On peut s'acheter les services de quelqu'un, mais jamais sa loyauté. »",ADC,2009-02-21,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Sivir_0.jpg,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/SivirQ.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/SivirW.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/SivirE.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/SivirR.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/passive/Sivir_Passive.png
2030-02-11,skarner,Skarner,Souverain originel,,Tank,Ixtal,"« Une légende, peut-être, mais pas de l'histoire ancienne. »",Jungle,2011-08-09,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Skarner_0.jpg,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/SkarnerQ.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/SkarnerW.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/SkarnerE.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/SkarnerR.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/passive/Skarner_Passive.png
2030-01-14,smolder,Smolder,Dragonnet flamboyant,,Tireur,Runeterra,« Les dragons impériaux sont les meilleurs dragons. C'est ma maman qui me l'a dit. »,ADC,2024-01-31,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Smolder_0.jpg,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/SmolderQ.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/SmolderW.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/SmolderE.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/SmolderR.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/passive/Icons_Smolder_Passive.png
2030-11-18,sona,Jericho Swain,Virtuose de la harpe,,Support,Demacia,« Mes espions m'ont beaucoup parlé de ce trésor ionien : ses mélodies enchantent l'âme et ses silences s'abattent avec fracas. »,Support,2010-09-21,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Sona_0.jpg,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/SonaQ.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/SonaW.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/SonaE.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/SonaR.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/passive/Sona_Passive_Charged.png
2030-11-02,soraka,Soraka,Enfant des étoiles,,Support,Targon,"Deux chemins s'ouvrent à toi, mais tu ne peux en prendre qu'un.",Support,2009-02-21,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Soraka_0.jpg,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/SorakaQ.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/SorakaW.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/SorakaE.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/SorakaR.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/passive/Soraka_Passive.png
2030-06-26,swain,Swain,Grand général noxien,,Mage,Noxus,« J'en sais assez pour détester tous les hommes. Seules les nations méritent d'être respectées. »,Mid,2010-10-05,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Swain_0.jpg,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/SwainQ.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/SwainW.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/SwainE.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/SwainR.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/passive/Swain_P.png
2030-11-19,sylas,Sylas,Révolutionnaire déchaîné,,Mage,Demacia,« Je ne suis pas un traître. Je suis la vraie Demacia. »,Mid,2019-01-25,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Sylas_0.jpg,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/SylasQ.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/SylasW.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/SylasE.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/SylasR.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/passive/SylasP.png
2030-08-02,syndra,Syndra,Souveraine obscure,,Mage,Ionia,Mon potentiel est sans limite. Nul ne pourra le confiner.,Mid,2012-09-13,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Syndra_0.jpg,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/SyndraQ.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/SyndraW.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/SyndraE.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/SyndraR.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/passive/SyndraPassive.png
2030-05-03,tahmkench,Tahm Kench,Roi des rivières,,Support,Runeterra,« Le monde est une rivière et j'en suis le roi. »,Support,2015-07-09,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/TahmKench_0.jpg,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/TahmKenchQ.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/TahmKenchW.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/TahmKenchE.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/TahmKenchRWrapper.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/passive/TahmKenchP.png
2030-12-26,taliyah,Taliyah,Tisseuse de pierres,,Mage,Shurima,« Le monde est une tapisserie et nous sommes les tisseurs. »,Mid,2016-05-18,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Taliyah_0.jpg,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/TaliyahQ.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/TaliyahWVC.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/TaliyahE.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/TaliyahR.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/passive/Taliyah_Passive.png
2030-11-20,talon,Katarina Du Couteau,Lame des ténèbres,,Assassin,Noxus,"« Les trois plus dangereux maîtres des lames de Valoran sont tous liés à la Maison Du Couteau : il s'agit de mon père, de moi et de Talon. Défiez-nous, si vous l'osez. »",Jungle,2011-08-24,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Talon_0.jpg,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/TalonQ.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/TalonW.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/TalonE.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/TalonR.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/passive/TalonP.png
2030-08-09,taric,Taric,Bouclier de Valoran,,Support,Targon,« Les meilleures armes sont magnifiques. »,Support,2009-08-19,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Taric_0.jpg,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/TaricQ.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/TaricW.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/TaricE.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/TaricR.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/passive/Taric_Passive.png
2030-01-02,teemo,Teemo,Éclaireur de Bandle,,Tireur,Bandle,"« Éclaireur Teemo, au rapport ! »",Top,2009-02-21,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Teemo_0.jpg,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/BlindingDart.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/MoveQuick.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/ToxicShot.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/TeemoRCast.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/passive/Teemo_P.png
2030-08-30,thresh,Thresh,Garde aux chaînes,,Support,Îles obscures,« Réduire l'esprit d'un homme en lambeaux est un véritable délice. »,Support,2013-01-23,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Thresh_0.jpg,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/ThreshQ.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/ThreshW.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/ThreshE.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/ThreshRPenta.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/passive/Thresh_Passive.png
2030-10-29,tristana,Tristana,Canonnière yordle,,Tireur,Bandle,"« Attention, le petit oiseau va sortir ! »",ADC,2009-02-21,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Tristana_0.jpg,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/TristanaQ.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/TristanaW.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/TristanaE.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/TristanaR.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/passive/Tristana_Passive.png
2030-06-20,trundle,Trundle,Roi des trolls,,Combattant,Freljord,"« Soyez plus rusé que celui que vous ne pouvez battre, et battez celui qui est plus malin que vous. »",Jungle,2010-12-01,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Trundle_0.jpg,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/TrundleTrollSmash.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/trundledesecrate.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/TrundleCircle.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/TrundlePain.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/passive/Trundle_Passive.png
2030-07-20,tryndamere,Tryndamere,Roi barbare,,Combattant,Freljord,« La fureur est mon épée. »,Top,2009-05-01,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Tryndamere_0.jpg,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/TryndamereQ.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/TryndamereW.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/TryndamereE.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/UndyingRage.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/passive/Tryndamere_Passive.png
2030-04-02,twistedfate,Twisted Fate,Maître des cartes,,Mage,Bilgewater,« Ce n'est pas un jeu si on ne peut pas perdre. »,Mid,2009-02-21,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/TwistedFate_0.jpg,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/WildCards.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/PickACard.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/CardmasterStack.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/Destiny.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/passive/Cardmaster_SealFate.png
2030-12-12,twitch,Twitch,Semeur de peste,,Tireur,Zaun,"« Ils ont jeté ce truc ? Mais ils sont fous, ça brille encore ! »",ADC,2009-05-01,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Twitch_0.jpg,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/TwitchHideInShadows.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/TwitchVenomCask.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/TwitchExpunge.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/TwitchFullAutomatic.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/passive/Twitch_Passive.png
2030-07-09,udyr,Udyr,Gardien des esprits,,Combattant,Freljord,"« L'ennemi a soif de victoire, mais il n'est pas près de l'obtenir. »",Jungle,2009-12-02,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Udyr_0.jpg,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/UdyrQ.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/UdyrW.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/UdyrE.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/UdyrR.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/passive/Udyr_P.png
2030-12-01,urgot,Urgot,le Broyeur,,Combattant,Zaun,« Il n'existe qu'une façon de prendre la mesure d'un homme. Il faut le débiter. »,Top,2010-08-24,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Urgot_0.jpg,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/UrgotQ.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/UrgotW.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/UrgotE.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/UrgotR.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/passive/Urgot_Passive.png
2030-07-28,varus,Varus,Flèche de la vengeance,Darkin,Tireur,Ionia,« Vous ne nous avez pas tous détruits. Vous paierez cher cette erreur. »,ADC,2012-05-08,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Varus_0.jpg,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/VarusQ.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/VarusW.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/VarusE.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/VarusR.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/passive/VarusPassive.png
2030-08-08,vayne,Vayne,Chasseur nocturne,,Tireur,Demacia,« Je ne tue pas les créatures comme toi parce que c'est juste. Je le fais parce que j'aime ça. »,ADC,2011-05-10,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Vayne_0.jpg,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/VayneTumble.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/VayneSilveredBolts.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/VayneCondemn.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/VayneInquisition.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/passive/Vayne_NightHunter.png
2030-06-28,veigar,Veigar,Seigneur des maléfices,,Mage,Bandle,Vous niez la noirceur de votre âme...,Mid,2009-07-24,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Veigar_0.jpg,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/VeigarBalefulStrike.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/VeigarDarkMatter.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/VeigarEventHorizon.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/VeigarR.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/passive/VeigarEntropy.png
2030-03-11,velkoz,Vel'Koz,Œil du Néant,,Mage,Le Néant,« La connaissance par la désintégration. »,Mid,2014-02-27,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Velkoz_0.jpg,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/VelkozQ.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/VelkozW.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/VelkozE.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/VelkozR.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/passive/VelKoz_Passive.png
2030-10-13,vex,Vex,Ombre du désespoir,,Mage,Îles obscures,« Mais... pffff. »,Mid,2021-09-23,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Vex_0.jpg,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/VexQ.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/VexW.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/VexE.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/VexR.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/passive/Icons_Vex_Passive.png
2030-09-09,vi,Vi,Cogne de Piltover,,Combattant,Piltover,"« On peut faire ça à la dure ou… Attends, non, il n'y a qu'à la dure. »",Jungle,2012-12-19,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Vi_0.jpg,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/ViQ.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/ViW.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/ViE.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/ViR.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/passive/ViPassive.png
2030-12-23,viego,Viego,le Roi déchu,,Assassin,Îles obscures,"« Aucun prix n'est trop lourd, aucune atrocité impossible. Pour elle... je ferais n'importe quoi. »",Jungle,2021-01-21,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Viego_0.jpg,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/ViegoQ.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/ViegoW.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/ViegoE.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/ViegoR.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/passive/Viego_Passive.png
2030-06-06,viktor,Viktor,Héraut des machines,,Mage,Zaun,« Un cœur mécanique ne manque jamais un battement et ne succombe jamais à l'émotion. Alors qui voudrait confier sa vie à un muscle fragile de chair et de sang ? »,Mid,2011-12-29,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Viktor_0.jpg,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/ViktorPowerTransfer.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/ViktorGravitonField.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/ViktorDeathRay.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/ViktorChaosStorm.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/passive/Viktor_Passive.png
2030-02-09,vladimir,Vladimir,Saigneur pourpre,,Mage,Noxus,"Le temps l'a assagi, mais ne l'a pas rendu patient.",Mid,2010-07-27,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Vladimir_0.jpg,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/VladimirQ.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/VladimirSanguinePool.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/VladimirE.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/VladimirHemoplague.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/passive/VladimirP.png
2030-07-22,volibear,Volibear,Tempête impitoyable,,Combattant,Freljord,"« Ils ont oublié les traditions ancestrales, mais les traditions ne les ont pas oubliés. »",Jungle,2011-11-29,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Volibear_0.jpg,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/VolibearQ.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/VolibearW.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/VolibearE.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/VolibearR.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/passive/Volibear_Icon_P.png
2030-01-08,warwick,Warwick,Fureur déchaînée de Zaun,,Combattant,Zaun,« Le sang versé... déchaîne la bête ! »,Jungle,2009-02-21,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Warwick_0.jpg,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/WarwickQ.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/WarwickW.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/WarwickE.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/WarwickR.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/passive/WarwickP.png
2030-01-16,xayah,Xayah,Rebelle,Vastaya,Tireur,Ionia,« Envie de te faire poignarder par une plume ? »,ADC,2017-04-19,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Xayah_0.jpg,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/XayahQ.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/XayahW.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/XayahE.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/XayahR.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/passive/XayahPassive.png
2030-11-05,xerath,Xerath,Mage suprême,,Mage,Shurima,« Mener une vie d'esclave m'a préparé à devenir votre maître pour l'éternité. »,Mid,2011-10-05,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Xerath_0.jpg,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/XerathArcanopulseChargeUp.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/XerathArcaneBarrage2.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/XerathMageSpear.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/spell/XerathLocusOfPower2.png,https://ddragon.leagueoflegends.com/cdn/14.19.1/img/passive/Xerath_Passive1.png
